top1,top5,top10,mrr,median_rank,off_diag_cosine,pred_std,target_std,collapse_score,loss,mean_diag_cosine,n,random_top1_expected,random_top5_expected,random_top10_expected,best_epoch,input_domain,target_mode,split_mode,condition,status
0.008130080997943878,0.03252032399177551,0.0731707289814949,0.042460232973098755,62.0,-0.003300617216154933,0.00824500061571598,0.02950248122215271,0.27946804045501794,4.888302803039551,-0.0023349018301814795,123,0.008130081300813009,0.04065040650406504,0.08130081300813008,3,raw,real,run,raw_runheldout,ok
0.008130080997943878,0.04065040498971939,0.08130080997943878,0.04458002373576164,58.0,-0.0030064110178500414,0.008122137747704983,0.02950248122215271,0.2753035477438509,4.886420726776123,-0.0018630254780873656,123,0.008130081300813009,0.04065040650406504,0.08130081300813008,3,resample,real,run,resample_runheldout,ok
0.0,0.04065040498971939,0.08130080997943878,0.04219265282154083,54.0,0.002475990913808346,0.012633695267140865,0.02950248122215271,0.42822483885370716,4.877635478973389,0.006454851012676954,123,0.008130081300813009,0.04065040650406504,0.08130081300813008,4,zuna,real,run,zuna_runheldout,ok
0.008130080997943878,0.03252032399177551,0.08943089097738266,0.04337717592716217,62.0,-0.009642724879086018,0.0018971407553181052,0.02933860383927822,0.06466363449709331,4.873050212860107,-0.009907189756631851,123,0.008130081300813009,0.04065040650406504,0.08130081300813008,1,zuna,shuffled,run,zuna_shuffled_labels,ok
0.0,0.016260161995887756,0.11382114142179489,0.039350997656583786,52.0,0.0007486878312192857,0.04033119976520538,0.04410003125667572,0.9145390290193995,4.844642639160156,0.011466939933598042,123,0.008130081300813009,0.04065040650406504,0.08130081300813008,50,zuna,random,run,zuna_random_targets,ok
0.0,0.04065040498971939,0.08130080997943878,0.04219265282154083,54.0,0.002475990913808346,0.012633695267140865,0.02950248122215271,0.42822483885370716,4.877635478973389,0.006454851012676954,123,0.008130081300813009,0.04065040650406504,0.08130081300813008,4,zuna,sameclass,run,zuna_sameclass,ok
